Species,Brood Year,Stream Name,Hatchery Salmon Total,Wild Salmon Total,Number Of Spawners
Chinook,2010,Elochoman R,766.92,146.08,913.0
Chinook,2010,Entiat R,224.0,672.0,896.0
Chinook,2010,Grays R,0.0,19.0,19.0
Chinook,2010,Imnaha River,4004.7799999999997,1481.22,5486.0
Chinook,2010,Kalama R,3958.9599999999996,1617.04,5576.0
Chinook,2010,Lemhi R,0.0,288.0,288.0
Chinook,2010,Lewis R,307.72,1890.28,2198.0
Chinook,2010,Loon Cr,0.0,102.0,102.0
Chinook,2010,Lostine/Wallowa,8670.24,3371.76,12042.0
Chinook,2010,Marsh Cr,0.0,632.0,632.0
Chinook,2010,McKenzie R,3911.6699999999996,4071.3300000000004,7983.0
Chinook,2010,Methow R,3589.5,1196.5,4786.0
Chinook,2010,Mill-Germany-Abernathy Cr,1302.9,1727.1,3030.0
Chinook,2010,Minam River,639.88,1242.1200000000001,1882.0
Chinook,2010,Pahsimeroi,23.669999999999998,2343.33,2367.0
Chinook,2010,Salmon R Lower Mainstem,0.0,242.0,242.0
Chinook,2010,Secesh R,47.84,4736.16,4784.0
Chinook,2010,Snake River,257670.72000000003,60441.28,318112.0
Chinook,2010,South Fork Salmon Mainstem,382.83,1440.17,1823.0
Chinook,2010,Sulphur Cr,0.0,226.0,226.0
Chinook,2010,Tucannon River,2013.26,2668.74,4682.0
Chinook,2010,Upper Grande Ronde River,4098.4,261.59999999999997,4360.0
Chinook,2010,Upper Salmon River Mainstem,0.0,1206.0,1206.0
Chinook,2010,Valley Cr,0.0,218.0,218.0
Chinook,2010,Washougal R,3492.0400000000004,1719.96,5212.0
Chinook,2010,Wenaha River,207.6,1176.3999999999999,1384.0
Chinook,2010,Wenatchee R,2462.6,1055.3999999999999,3518.0
Chinook,2010,Yankee Fork Salmon R,2.43,6.57,9.0
Chinook,2011,Bear Valley Cr,0.0,1514.0,1514.0
Chinook,2011,Big Cr,0.0,298.0,298.0
Chinook,2011,Camas Cr,0.0,18.0,18.0
Chinook,2011,Catherine Creek,1088.1000000000001,585.9,1674.0
Chinook,2011,Chamberlain Cr,0.0,1305.0,1305.0
Chinook,2011,East Fork Salmon River ,0.0,568.0,568.0
Chinook,2011,East Fork South Fork Salmon River,402.6,512.4000000000001,915.0
Chinook,2011,Entiat R,250.70000000000002,294.3,545.0
Chinook,2011,Imnaha River,1382.26,883.74,2266.0
Chinook,2011,Lemhi R,0.0,396.0,396.0
Chinook,2011,Loon Cr,0.0,76.0,76.0
Chinook,2011,Lostine/Wallowa,2470.96,1217.04,3688.0
Chinook,2011,Marsh Cr,0.0,531.0,531.0
Chinook,2011,McKenzie R,2147.0,9153.0,11300.0
Chinook,2011,Methow R,1965.7800000000002,968.22,2934.0
Chinook,2011,Minam River,319.96,1364.0400000000002,1684.0
Chinook,2011,Pahsimeroi,0.0,3006.0,3006.0
Chinook,2011,Salmon R Lower Mainstem,0.0,458.0,458.0
Chinook,2011,Sandy R,2300.78,1133.22,3434.0
Chinook,2011,Secesh R,47.800000000000004,908.1999999999999,956.0
Chinook,2011,Snake River,124502.40000000001,64137.600000000006,188640.0
Chinook,2011,South Fork Salmon Mainstem,415.91999999999996,1317.08,1733.0
Chinook,2011,Sulphur Cr,0.0,342.0,342.0
Chinook,2011,Tucannon River,473.76,654.24,1128.0
Chinook,2011,Upper Grande Ronde River,1207.8,134.20000000000002,1342.0
Chinook,2011,Upper Salmon River Mainstem,0.0,597.0,597.0
Chinook,2011,Valley Cr,0.0,228.0,228.0
Chinook,2011,Wenaha River,523.9,1166.1,1690.0
Chinook,2011,Wenatchee R,1764.1,1225.8999999999999,2990.0
Chinook,2011,Yankee Fork Salmon R,0.0,20.0,20.0
Chinook,2012,Bear Valley Cr,0.0,941.0,941.0
Chinook,2012,Big Cr,0.0,385.0,385.0
Chinook,2012,Camas Cr,0.0,69.0,69.0
Chinook,2012,Chamberlain Cr,0.0,1099.0,1099.0
Chinook,2012,East Fork Salmon River ,0.0,605.0,605.0
Chinook,2012,East Fork South Fork Salmon River,234.89999999999998,575.1,810.0
Chinook,2012,Lemhi R,0.0,126.0,126.0
Chinook,2012,Loon Cr,0.0,87.0,87.0
Chinook,2012,Marsh Cr,0.0,411.0,411.0
Chinook,2012,McKenzie R,316.32,1660.6799999999998,1977.0
Chinook,2012,Minam River,58.68,593.32,652.0
Chinook,2012,Pahsimeroi,0.0,216.0,216.0
Chinook,2012,Salmon R Lower Mainstem,0.0,183.0,183.0
Chinook,2012,Sandy R,965.76,3058.2400000000002,4024.0
Chinook,2012,Snake River,153029.52,89874.48,242904.0
Chinook,2012,South Fork Salmon Mainstem,247.02,826.98,1074.0
Chinook,2012,Sulphur Cr,0.0,41.0,41.0
Chinook,2012,Upper Salmon River Mainstem,0.0,504.0,504.0
Chinook,2012,Valley Cr,0.0,120.0,120.0
Chinook,2012,Wenaha River,92.12,565.88,658.0
